Title,Price (£),Availability,Rating,Product URL,Price (₹)
Finding God in the Ruins: How God Redeems Pain,46.64,In stock,2,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,4897.2
Every Heart a Doorway (Every Heart A Doorway #1),12.16,In stock,5,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,1276.8
Delivering the Truth (Quaker Midwife Mystery #1),20.89,In stock,4,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,2193.4500000000003
Counted With the Stars (Out from Egypt #1),17.97,In stock,5,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,1886.85
"Chronicles, Vol. 1",52.60,In stock,2,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,5523.0
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,In stock,1,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,2705.85
Benjamin Franklin: An American Life,48.19,In stock,3,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,5059.95
"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,In stock,5,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,3142.65
A Summer In Europe,44.34,In stock,2,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,4655.700000000001
A Short History of Nearly Everything,52.40,In stock,5,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,5502.0
A Gathering of Shadows (Shades of Magic #2),44.81,In stock,4,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,4705.05
The Sound Of Love,57.84,In stock,5,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,6073.200000000001
The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,In stock,2,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,4165.35
The Perks of Being a Wallflower,55.02,In stock,3,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,5777.1
The Mysterious Affair at Styles (Hercule Poirot #1),24.80,In stock,4,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,2604.0
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,In stock,4,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,6242.25
The Makings of a Fatherless Child,31.58,In stock,2,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,3315.8999999999996
The Joy of Cooking,43.27,In stock,4,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,4543.35
The Invention of Wings,37.34,In stock,1,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,3920.7000000000003
The Hobbit (Middle-Earth Universe),17.80,In stock,5,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,1869.0
The Great Railway Bazaar,30.54,In stock,1,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,3206.7
The Golden Compass (His Dark Materials #1),18.77,In stock,1,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,1970.85
The God Delusion,46.85,In stock,3,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,4919.25
The Girl You Left Behind (The Girl You Left Behind #1),15.79,In stock,1,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,1657.9499999999998
The Fellowship of the Ring (The Lord of the Rings #1),10.27,In stock,2,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,1078.35
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,In stock,5,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,1619.1
The Barefoot Contessa Cookbook,59.92,In stock,5,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,6291.6
Tell the Wolves I'm Home,50.96,In stock,2,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,5350.8
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.60,In stock,3,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,3213.0
Pride and Prejudice,19.27,In stock,4,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,2023.35
Musicophilia: Tales of Music and the Brain,46.58,In stock,1,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,4890.9
Mere Christianity,48.51,In stock,3,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,5093.55
Me Before You (Me Before You #1),19.02,In stock,1,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,1997.1
In the Woods (Dublin Murder Squad #1),38.38,In stock,2,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,4029.9
In Cold Blood,49.98,In stock,4,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,5247.9
How to Stop Worrying and Start Living,46.49,In stock,5,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,4881.45
Give It Back,18.32,In stock,2,https://books.toscrape.com/catalogue/give-it-back_430/index.html,1923.6000000000001
"Girl, Interrupted",42.14,In stock,3,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,4424.7
Fun Home: A Family Tragicomic,56.59,In stock,4,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,5941.950000000001
"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,In stock,4,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,2200.8
Deception Point,40.32,In stock,4,https://books.toscrape.com/catalogue/deception-point_426/index.html,4233.6
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,In stock,3,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,3820.9500000000003
Catherine the Great: Portrait of a Woman,58.55,In stock,4,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,6147.75
Better Homes and Gardens New Cook Book,39.61,In stock,3,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,4159.05
An Unquiet Mind: A Memoir of Moods and Madness,21.30,In stock,3,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,2236.5
A Year in Provence (Provence #1),56.88,In stock,4,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,5972.400000000001
World Without End (The Pillars of the Earth #2),32.97,In stock,4,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,3461.85
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,In stock,4,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,4967.55
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,In stock,2,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,5110.35
Where She Went (If I Stay #2),41.73,In stock,4,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,4381.65
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,In stock,4,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,5636.4
Two Summers,14.64,In stock,1,https://books.toscrape.com/catalogue/two-summers_415/index.html,1537.2
This Is Your Brain on Music: The Science of a Human Obsession,38.40,In stock,1,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,4032.0
The Secret Garden,15.08,In stock,4,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,1583.4
The Raven King (The Raven Cycle #4),30.57,In stock,2,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,3209.85
The Raven Boys (The Raven Cycle #1),57.74,In stock,4,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,6062.7
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,In stock,5,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,1160.25
The Metamorphosis,28.58,In stock,1,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,3000.8999999999996
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,In stock,5,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,4505.549999999999
The Little Paris Bookshop,24.73,In stock,3,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,2596.65
The Hiding Place,55.91,In stock,4,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,5870.549999999999
The Grand Design,13.76,In stock,3,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,1444.8
The Firm,45.56,In stock,3,https://books.toscrape.com/catalogue/the-firm_404/index.html,4783.8
The Fault in Our Stars,47.22,In stock,1,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,4958.099999999999
The False Prince (The Ascendance Trilogy #1),56.00,In stock,5,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,5880.0
The Expatriates,44.58,In stock,2,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,4680.9
The Dream Thieves (The Raven Cycle #2),34.50,In stock,1,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,3622.5
The Darkest Corners,11.33,In stock,5,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,1189.65
The Crossover,38.77,In stock,4,https://books.toscrape.com/catalogue/the-crossover_398/index.html,4070.8500000000004
The 5th Wave (The 5th Wave #1),11.83,In stock,2,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,1242.15
Tell the Wind and Fire,45.51,In stock,3,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,4778.55
Tell Me Three Things,41.81,In stock,1,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,4390.05
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,In stock,4,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,2640.75
Siddhartha,34.22,In stock,5,https://books.toscrape.com/catalogue/siddhartha_393/index.html,3593.1
Shiver (The Wolves of Mercy Falls #1),16.23,In stock,5,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,1704.15
Remember Me?,11.48,In stock,3,https://books.toscrape.com/catalogue/remember-me_391/index.html,1205.4
Red Dragon (Hannibal Lecter #1),23.37,In stock,3,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,2453.85
Peak: Secrets from the New Science of Expertise,16.28,In stock,2,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,1709.4
My Mother Was Nuts,31.63,In stock,4,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,3321.15
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,In stock,5,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,2615.55
Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,In stock,1,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,2366.7
Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,In stock,4,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,2481.15
Logan Kade (Fallen Crest High #5.5),13.12,In stock,2,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,1377.6
Last One Home (New Beginnings #1),59.98,In stock,3,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,6297.9
Killing Floor (Jack Reacher #1),31.49,In stock,4,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,3306.45
Kill the Boy Band,15.52,In stock,5,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,1629.6
Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,In stock,5,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,5053.650000000001
If I Stay (If I Stay #1),38.13,In stock,5,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,4003.65
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,In stock,2,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,3837.7499999999995
Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,In stock,1,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,2448.6
"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,In stock,1,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,1714.6499999999999
Foundation (Foundation (Publication Order) #1),32.42,In stock,1,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,3404.1000000000004
Fool Me Once,16.96,In stock,1,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,1780.8000000000002
Find Her (Detective D.D. Warren #8),22.37,In stock,1,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,2348.85
Evicted: Poverty and Profit in the American City,42.27,In stock,1,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,4438.35
Drama,38.70,In stock,2,https://books.toscrape.com/catalogue/drama_371/index.html,4063.5000000000005
Dracula the Un-Dead,35.63,In stock,5,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,3741.15
Digital Fortress,58.00,In stock,5,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,6090.0
"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,In stock,1,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,5503.049999999999
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,In stock,3,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,3396.75
Critique of Pure Reason,20.75,In stock,1,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,2178.75
Booked,17.49,In stock,5,https://books.toscrape.com/catalogue/booked_365/index.html,1836.4499999999998
"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,In stock,5,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,3583.65
Approval Junkie: Adventures in Caring Too Much,58.81,In stock,5,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,6175.05
An Abundance of Katherines,10.00,In stock,5,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,1050.0
America's War for the Greater Middle East: A Military History,51.22,In stock,2,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,5378.099999999999
Alight (The Generations Trilogy #2),58.59,In stock,4,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,6151.950000000001
A Girl's Guide to Moving On (New Beginnings #2),31.30,In stock,1,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,3286.5
A Game of Thrones (A Song of Ice and Fire #1),46.42,In stock,2,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,4874.1
A Feast for Crows (A Song of Ice and Fire #4),17.21,In stock,4,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,1807.0500000000002
A Clash of Kings (A Song of Ice and Fire #2),10.79,In stock,3,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,1132.9499999999998
Vogue Colors A to Z: A Fashion Coloring Book,52.35,In stock,4,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,5496.75
The Shining (The Shining #1),27.88,In stock,3,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,2927.4
The Pilgrim's Progress,50.26,In stock,2,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,5277.3
The Perfect Play (Play by Play #1),59.99,In stock,3,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,6298.95
The Passion of Dolssa,28.32,In stock,5,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,2973.6
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,In stock,3,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,4064.55
The Hunger Games (The Hunger Games #1),29.85,In stock,5,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,3134.25
The Hound of the Baskervilles (Sherlock Holmes #5),14.82,In stock,2,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,1556.1000000000001
The Gunning of America: Business and the Making of American Gun Culture,16.81,In stock,4,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,1765.05
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,In stock,2,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,2964.15
The Demonists (Demonist #1),52.11,In stock,2,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,5471.55
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,In stock,2,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,2927.4
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,In stock,3,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,6269.55
The Beast (Black Dagger Brotherhood #14),46.08,In stock,5,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,4838.4
Some Women,13.73,In stock,5,https://books.toscrape.com/catalogue/some-women_341/index.html,1441.65
Shopaholic Ties the Knot (Shopaholic #3),48.39,In stock,5,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,5080.95
Paper and Fire (The Great Library #2),49.45,In stock,5,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,5192.25
Outlander (Outlander #1),19.67,In stock,5,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,2065.3500000000004
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,In stock,3,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,1297.8
No One Here Gets Out Alive,20.02,In stock,5,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,2102.1
Night Shift (Night Shift #1-20),12.75,In stock,4,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,1338.75
Needful Things,47.51,In stock,4,https://books.toscrape.com/catalogue/needful-things_334/index.html,4988.55
Mockingjay (The Hunger Games #3),20.44,In stock,4,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,2146.2000000000003
Misery,34.79,In stock,2,https://books.toscrape.com/catalogue/misery_332/index.html,3652.95
Little Women (Little Women #1),28.07,In stock,4,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,2947.35
It,25.01,In stock,3,https://books.toscrape.com/catalogue/it_330/index.html,2626.05
Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.90,In stock,3,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,1459.5
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,In stock,4,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,2537.8500000000004
Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,In stock,4,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,3321.15
Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,In stock,5,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,5118.75
Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,In stock,1,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,1547.7
Gone with the Wind,32.49,In stock,3,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,3411.4500000000003
God Is Not Great: How Religion Poisons Everything,27.80,In stock,1,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,2919.0
Girl With a Pearl Earring,26.77,In stock,1,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,2810.85
"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,In stock,4,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,5296.2
Far From True (Promise Falls Trilogy #2),34.93,In stock,2,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,3667.65
Dark Lover (Black Dagger Brotherhood #1),12.87,In stock,1,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,1351.35
Confessions of a Shopaholic (Shopaholic #1),48.94,In stock,2,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,5138.7
Changing the Game (Play by Play #2),13.38,In stock,3,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,1404.9
Candide,58.63,In stock,3,https://books.toscrape.com/catalogue/candide_316/index.html,6156.150000000001
Can You Keep a Secret?,21.94,In stock,1,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,2303.7000000000003
Atlas Shrugged,26.58,In stock,5,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,2790.8999999999996
Animal Farm,57.22,In stock,3,https://books.toscrape.com/catalogue/animal-farm_313/index.html,6008.099999999999
A Walk to Remember,56.43,In stock,1,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,5925.15
A New Earth: Awakening to Your Life's Purpose,55.65,In stock,5,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,5843.25
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,In stock,1,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,2900.1
'Salem's Lot,49.56,In stock,4,https://books.toscrape.com/catalogue/salems-lot_309/index.html,5203.8
Zero History (Blue Ant #3),34.77,In stock,1,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,3650.8500000000004
Wuthering Heights,17.73,In stock,3,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,1861.65
World War Z: An Oral History of the Zombie War,21.80,In stock,1,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,2289.0
Wild: From Lost to Found on the Pacific Crest Trail,46.02,In stock,3,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,4832.1
"Where'd You Go, Bernadette",18.13,In stock,1,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,1903.6499999999999
When You Are Engulfed in Flames,30.89,In stock,5,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,3243.4500000000003
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,In stock,3,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,3354.75
We Are All Completely Beside Ourselves,24.04,In stock,1,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,2524.2
Walk the Edge (Thunder Road #2),32.36,In stock,3,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,3397.7999999999997
Voyager (Outlander #3),21.07,In stock,5,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,2212.35
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,In stock,3,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,5319.299999999999
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,In stock,2,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,1434.3
"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,In stock,1,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,6099.450000000001
Under the Banner of Heaven: A Story of Violent Faith,30.00,In stock,1,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,3150.0
Two Boys Kissing,32.74,In stock,2,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,3437.7000000000003
Twilight (Twilight #1),41.93,In stock,2,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,4402.65
Twenties Girl,42.80,In stock,2,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,4494.0
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,In stock,1,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,5618.55
Three-Martini Lunch,23.21,In stock,3,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,2437.05
"Thinking, Fast and Slow",21.14,In stock,1,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,2219.7000000000003
The Wild Robot,56.07,In stock,3,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,5887.35
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,In stock,3,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,1513.05
The Undomestic Goddess,45.75,In stock,4,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,4803.75
The Travelers,15.77,In stock,1,https://books.toscrape.com/catalogue/the-travelers_285/index.html,1655.85
The Tipping Point: How Little Things Can Make a Big Difference,10.02,In stock,2,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,1052.1
The Thing About Jellyfish,48.77,In stock,1,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,5120.85
The Stand,57.86,In stock,2,https://books.toscrape.com/catalogue/the-stand_282/index.html,6075.3
The Smitten Kitchen Cookbook,23.59,In stock,1,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,2476.95
